Review;Rating;LikeReview
Sangat mengecewakan.. Dengan aturannya.. Sudah antri sudah masukan daftar penumpang.. Tapi tidak bisa melakukan proses selanjutnya... Terus nunggu antrian lagi lama... Giliran masuk tiket habis smuanya... SANGAT MENGECEWAKAN;1;0
Saya pikir mempermudah di era digital ini tetapi nyatanya makin mempersulit,sulit login giliran udh malah makin nggk bisa coba instal ulang,balik ke awal lagi login!! tidak bisa masuk..pas liat ratingnya ahh sama juga,kebanyakan tata krama!! Udalah manual aja modal ngeramein stasiun klu sempet;1;0
Gak bisa pesan tiket, tidak ada jadwalnya kosong semua. Jaringan udah stabil, udah bolak balek coba tpi tetap aja tulisan jadwal kosong. Gimana inii ?? Plislah designnya udah bagus. Tpi pesan tiketnya gak bisa juga, untuk apa ? 😔;2;0
Beberapa kali upgrade ke mamber basic cuman pengen pesen tiket, gak bisa terus. Note nya nomer & email sudah terdaftar. Coba pakek nomer sama email orang tua, yg gak pernah dipakek buat daftar aplikasi ini, tetep gak bisa. Sekali nya sukses pun, tetep minta upgrade ulang. Emang aplikasi GEJE;1;6
Cara mendapatkan tiket kereta dengan cara yang seperti ini sangat tidak membantu mengecewakan lebih baik dengan cara manual aja meski datang menulis di stasiun kereta bisa mendapatkan tiket dengan mudah kalau digital bikin bingung 😕Mimin tolong ya betulin aplikasi nya seperti dulu plis;1;5
Pengunaan aplikasi harusnya mempermudah , untuk hli hanya dapat dengan 1 akun link aja jika ganti harus memgulanh daftar lagi dari awal merepotkan blom yang tidak memiliki android atau tidak bisa mengoprasikan selalu gak dapat tiket kereta. Masih blom saatnya pengunaan aplikasi ini terlalu di paksakan;1;0
"Data tiket yg sudah dibeli ngawur. Tiket 13 des sudah dibeli dan belum melakukan perjalanan tp keterangan ada di menu ""Riwayat"" lalu keterangannya ""Selesai"". Ada yg bisa jelaskan??? Tolong kembalikan saja ke versi sebelumnya";1;0
untuk kereta lokal cuma bisa pesan satu tiket,gak bisa lebih,kalau bawa anak gak bisa lewat aplikasi ini,bayarnya ribet,ngantri di stasiun pun gak ada tempat duduk padahal di aplikasi masih ada.Enak dibuat sama kayak kereta jarak jauh,bisa beli lebih dari satu tiket,bayarnya gak susah.Gunanya dibuat aplikasi kan supaya memudahkan pengguna transportasi kereta gak malah ribet.Mohon diperbaiki sistemnya;1;24
Sudah bagus untuk fitur,tapi tolong untuk nomor identitas jangan hanya bisa digunakan di satu akun ,hal ini membuat saya kesulitan karena jika ingin berganti device maka harus menghubungi cs terlebih dahulu agar nomor identitas bisa digunakan,dan setiap kali di update ataupun lama tidak dipakai akun tiba tiba logout/hilang entah karena device saya atau memang setelan dari aplikasi .;4;0
JANGAN DI UPDATE APLIKASI nya ! Karena habis saya update, tiket yg saya beli hilang semua. Sy sudah menghubungi cs tp tidak cepat tertangani, sedangkan saya akan memakai tiket itu. Bagi pelanggan yg lain semoga jadi pelajaran, jika ingin update disave dulu semua tiket nya jika tidak ingin rugi. Tolong dong diperbaiki sistem nya, sekelas kai kok masih gini aplikasi nya -_-;1;30
"Memudahkan sekali. Namun ada hal yg perlu di perbaikki seperti yang punya akun harus ikut naik kereta padahal kan bisa aja tidak ikut. Dan itu mubajir sekali, seharusnya cuman beli 2 karena yg punya aplikasinya harus ikut jadi penumpang jadi harus beli 3 tiket. Kasihan bagi penumpang yg lain bisa kehabisan tiket gara"" hal seperti ini. Min aplikasi seperti treveloka bisa salah satu contohnya. Pemesan cuman sebagai referensi saja, tidak harus ikut membeli. Tolong di pertimbangankan lagi min. Mksh";4;39
Masih blm bagus mau beli tiket gak bisa padahal sdh bisa login tapi yg muncul tulusian data not found kemarin ke stasiun mau beli tiket tidak dilayani diarahkan pakai aplikasi tapi kalau begini malah menyusahkan.kalau sdh bisa nanti tak tambah bintang lagi.sekarang malah tdk bisa login ketik daftar gak bisa daftar ribet amat tolong di perbaiki.semua data semua sdh benar nomer hp jg sdh benar tapi gak bisa daftar.baru diupdate tetap aja gak bisa daftar;1;0
aplikasi paling ribet yng pernah ku tau 1.harus pakek App Link(metode pembayaran sudah banyak sekrng)!! 2. sang pemilik akun selalu ada didalam daftar penumpang(jadi tidak bisa membelikan tiket orang lain sendiri, nama sang pemilik akun ttp ada di daftar penumpang, tidak seperti aplikasi lain, Akun A bisa membelikan tiket untuk sk B C dan D) 3. Ribet sering eror transaksi mentang* menang ada KA lokal aja mangknnya gw pakek Lu !!!!! 4.Sering tekor dan komplain hrus ke grapari, ribett!!!;1;43
Tolong dong aplikasi lebih dibenahi lagi, mau login aja susah sekali. Padahal nomor dan email sudah terdaftar tapi ga bisa masuk! Selalu failed. Masuk tanpa daftar akun ga bisa pilih kursi, tapi ketika melakukan pendaftaran selalu gagal! Sulit;1;2
aplikasi paling aneh sepanjang sejarah... masa dah 2 tahun .. cuma aplikasi ini aja yg daftarnya stengah mati susahnya .. sampe skarang gabisa2.. nomer sudah di pakai lah... email sudah dipakai lah.. anehh ... bikin orang susah beli tiket doang (UPDATE 19-02-2002).. akhirnya saya bisa daftar ke aplikasi ini setelah dont ulang versi terbaru .. gini dong.. yg tadinya B 1 ..saya kasih B 3... sementara segitu aja dulu.. blm buka2 yg lainnya ..dan belum mulai pesan tiket;3;0
Tiba di stasiun dan ada pemberitahuan hanya bisa beli tiket lewat aplikasi. Padahal saya akses lewat aplikasi tidak bisa. Terus minta pembaharuan. Padahal baru seminggu saya update. Saya update lagi tidak bisa. Pelayanan KAI sangat menyulitkan. Harusnya ada banyak pilihan cara pembelian, via loket stasiun misalnya. Untuk mengatasi jika ada kendala seperti yang saya alami.;1;45
sudah download dan registrasi begitu dapat verifikasi di klik tp verifikasi kadaluarsa 😑, ke customer service di stasiun adminnya bilang gak bisa disuruh telfon call center aja dan akhirnya tetap gak bisa , kami tau KAI ingin mempermudah customer nya tapi ini masih perlu banyak improvement terutama sdmnya. terima kasih.;1;1
lebih dibikin stabil lg dong, setiap buru buru selalu aja ada errornya, ntah loading yg lamanya kebangetan padahal jaringan aman banget, bagian pembayaran yg kadang beberapa opsinya ilang, mohon perbaiki ya;2;1
Pesan tiket paling lambat 10 menit sebelum kereta berangkat itu merugikan sekali, saya sering terlambat gara-gara ini, padahal sudah tiba di stasiun tepat waktu. Padahal pernah diubah menjadi 5 menit, tapi sekarang malah balik lagi kayak gini. Saran saya buat tiket sistemnya diubah jadi gak pake jadwal aja. Jadi selama belum scan tiket masih berlaku.;1;56
Bro, gw mau upgrade ke member basic ko gabisa mulu ya, padahal udah ada tulisannya sudah berhasil tapi waktu cek profil ttp sama aja tampilannya belum terdaftar, udh 10 kali gw daftar ulang tetep sama aje, terpaksa beli tiket lewat website kai gw, yah sehat-sehat lah buat yang bikin apk, moga segera diperbaiki;1;3
Dalam satu waktu transaksi tp tiket tidak bisa dibayar. Saldo kaipay sudah terpotong smpe diulang 3 kali tp masih sama malah motong saldo kaipay. Tlg jika membuat barcode pembayaran hanya untuk satu transaksi saja. Tampilan baru juga susah jam tiket yg habis ngapain dimunculin lagi hdeh;1;0
Aplikasi Access by KAI ini, setelah berubah nama, banyak fitur-fitur baru yang hadir seperti: Pembelian tiket LRT Jabodebek/Palembang, KCIC, Pemesanan Hotel, Live Tracking, Member Voucher, Face Recognition, dll. Sebenarnya, aplikasi ini sangat bagus dan mudah digunakan. Pertanyaannya, kenapa setiap saya ingin Login, selalu tidak bisa malah gagal masuk terus, padahal sebelumnya bisa masuk dan berhasil. Mohon kiranya PT. Kereta Api Indonesia (Persero) dapat memperbaiki aplikasi ini supaya lancar.;5;0
minta tolong di bantu ,saya sudah pesan tiket dan melakukan pembayaran ,saldo sudah terpotong dan proses pembayaran sudah berhasil ,namun kenapa tiket yang saya pesan tidak masuk ke dalam aplikasi. ini sangat mengecewakan dan merugikan. Dengan siapa saya mengadu kalau terjadi hal seperti ini. tolong untuk pengembang di perbaiki lah.;1;18
Aplikasi yg belum siap tp sudah dipaksakan, akibatnya malah jadi beban kepengguna. Bukannya segera perbaiki malah meyalahkan provider, koneksi harus stabil, dll. Kami punya perbandingan antara versi lama dan versi baru, jadi stop untuk flying victim. Mayoritas sudah mengeluh, rating menurun. Keliatannya mami harus kembali pesan tiket offline di loket ?;1;2
Saya liat beberapa penumpang yang tidak mempunyai hp apalagi kuota balik kanan, karena dengan menggunakan pembayan via aplikasi ini dianggap ribet sementara sejatinya mereka adalah p numpang setia dari jaman dulu sebelum aplikasi diberlakukan tidak heran kalo penumpang KA sekarang semakin berkurang...miriss..saya masih ingat jalan dulu begitu bejibun penumpang kereta walau tidak senyaman sekarang, rindu beli tahu+cengek, Salak 5rb dikasih satu kresek penuh ..murahnya..!!;1;0
sudah masuk dan terdaftar aktivasi juga sudah, pas log in tiba2 aktivasi nya jadi ga aktif lagi padahal masih saldo nya. histori pemesanan tiket sebelum nya hilang, mau aktivasi lagi malah susah. tolong perbaiki, mengecewakan sekali;3;0
Mohon maaf KAI, ini setelah di update apk seeing keluar trs? Memang banyak fitur memudahkan tapi akun sering keluar dan menyebabkan keterlambatan saat chek in, fitur railpoin error,mapclub juga, sepertinya lebih nyaman apk yg dulu sebelum di update🥲. Dan juga Kenapa pakai kai pay susah banget bayar ya? Gagal terus sampe reset ulang mulu. Mohon perbaikan dan bantunya ya;4;0
Setelah saya update.. Malah aplikasi pembayaran pake linkaja gk bisa.. Saya cek di medsos, ternyata baru gangguan.. Dan setelah ada pemberitahuan kalo gangguan sudah normal kembali.. Saya coba lagi untuk pemesanan tiket.. Tapi tetep aja pilihan bayar pake linkaja gk ada.. Ini gimana sih.. Padahal saya udh terlanjur isi saldo lonk aja.. Yg isi saldonya saya pake buat kai acces aja.. Tp gara2 ini saldo jd mubadzir.. Payah payah payah.. Saya email ke cs gk ada tanggapan..;1;0
Sulit digunakan , nomor sandinya ga keluar keluar padahal sudah tunggu lama. Sedang pembelian di stasiun tidak Terima pesanan, malah berencana loket mau ditiadakan, apa jadinya. Beli digerai pun sudah ga bisa. Makin lama kok makin oon ya,;1;0
"Jujur ya saya pakek aplikasi ini justru makin ribet, katanya membantu tp menurut saya malah rumit setiap kali diupdate akunnya keluar lalu akan masuk lagi itu susah, dan belom lagi tiba"" link aja saya diblokir pantas untuk melakukan pembayaran susah sekali. Tolong perbaiki aplikasi ini lebih baik lagi jangan yang tujuan awalnya membantu lebih mudah malah justru mempersulit 🙏";1;0
Tolong dong ini pada saat pengisian data sampai proses pembayaran di percepat loadingnya. Susah banget sampai harus di restart tapi tetep aja. Mengganggu kenyamanan ini. Padahal udh bagus banget untuk transaksi kereta antar kota, lokal, dan melihat jalur KRL dsb.;3;0
Masih bagus yg versi lama ketimbang yg hasil update terbaru. Susah bertransaksi apalagi jika beli lebih dari 1 tiket..khususnya saat ingin mengganti nomer kursi. Untuk ngecek jadwal kereta untuk pemesanan masih suka error. Kembali saja ke versi yg lama lebih mudah pengoperasiannya.;1;0
"Pemesanan tiket online menyuebalkan skali, sering error.. Salah satu contohnya ni, di aplikasi katanya ada, tpi di proses gk bisa ""no seat available"" tapi muncuul trs. Harusnya ya udah gk usah ditampilkan. Kursi awalnya ada 100an lebih, gk sampek 5 mnit langsung ilang, full katanya. Gk mungkin bngt. Benci skali. 👎👎👎👎👎👎👎👎";1;61
Booking gagal, terus tiba2. Gak bisa booking lagi. aplikasi apa sih ini, makin jelek 😡;1;0
Sudah saya abdit berkali-kali, tp tdk bisa login, imail sdh betul no hp sdh, betul, tapi setiap diklik, bunyinya imail blm terdaftar, pakai no hp saja, bunyinya token infalit...tp klau sy pakai hp lain juga no hp beda, langsung login, apa bedanya ya...kok menjengkelkan ya...yg mana bisa memudahkan.;1;1
untuk top up masuknya sangat lama sekali, dan potongannya lumayan besar, saldo saya di apk ini saya buat beli pulsa, ada tulisannya gagal dan dibatalkan tapi saldo tidak kembali ke apknya, pulsa juga otomatis tidak masuk ke nomor saya, sudah lapor tapi tidak digubris sama sekali, tidak ada tindak lanjut, semoga dievaluasi lebih baik lagi deh apknya;1;4
Semalam saja KAI ACCESS tidak bisa untuk login padahal sinyal wifi okelah stabil tapi tetep saja setelah memasukan akun ataupun no hp untuk login malah keluar failed request data mohon untuk di tindak lanjuti agar kedepannya tidak ada lagi bug ataupun gangguan lainnya;1;1
Kenapa log out sendiri ya? Mau log in tidak bisa. Sudah update password pun tdk bisa juga masuk akun. Padahal butuh sekali untuk beli tiket. Tolonglah perbaiki.. Tujuan pakai KAI access kan buat mempermudah layanan tiket, tapi kenapa dipersulit gini? Kalau begini terus, lbh baik kembali ke jaman dulu aja lah..;1;0
Sebernya apk baguss banget dari lama saya pake cuman min mohon banget hp saya android 7 tidak bisa diperbarui teruss pilihan entarnya juga udah ga ada. Saya sering kebandung untuk tugas kalo bisa min versi lama masih ada soalnya apa saya perlu ganti hp untuk akses kai. Kalo saya berangkat subuh sodara mana ada yang bangun atau temen saya,jadi min apa boleh versi lama masih bisa diakses??atau versi baru tapi hp android 7 bisa di akses sekarang kan minimal ios 8 Terimakasih min sebelumnya;5;1
Mungkin diperbaiki yaa untuk pembayaran e-walletnya namun untuk pelayanan customer service nya baik banget dan pengembalian dananya diproses dengan sangat baik. Sejauh ini setiap pemesanan pembelian nyaman banget ga ada kendala, next banyakin promo atau kalau bisa beli tiket go show di aplikasi juga bisa.;5;0
Dulu perasaan bagus deh,, sekarang malah ruwet,, pembayaran tiket lewat Brimo tertulis succes dan saldo terpotong, tpi di aplikasi Kai malah ada pesan pembayaran gagal. Udah mengajukan pengaduan malah gk ditanggapin. Akhirnya tiket gak dapet, uang hangus, perjalanan gagal.;1;0
e-boardingnya tidak bisa di buka,saran aja kalaupun e-boarding seharusnya tetep bisa di cetak secara fisik kalau2 ada pengalaman seperti saya e-boarding tidak bisa di buka setiap di klik e-boarding selalu keluar aplikasi ,semoga ada perbaikan dari kai;3;1
Update jadi malah lemot, gak respon. Setiap pilih kursi lama, pilih pembayaran lama, sampai waktu pemesanan habis. Berulang seperti itu, sudah unistal kemudian instal lagi masih sama hasilnya. Pemesanan tiket belum bisa skrg;2;374
"Haduuhh lemottt sekali padahal sinyal dirumah stabil dan lancar.. tapi mau bayar metode qris gagal2 terus, lemott sekali, loadingnya lama, buang buang waktu.. masa harus berjam"" mantengin ni apk gara2 lemot + gagal"" mulu.. berasa kaya krs an aja😭😭";2;0
"Tetiba baru nyadar kalau ada update aplikasi terbaru karena ikonnya berbeda. Pas dibuka, harus log in ulang. Log in lewat nomor hp, selalu gagal terus kirim OTP. Log in lewat email, lama banget OTP nya terkirim. Udah kekirim 5 kali, yg nyampe baru 2. Alhasil selalu ""FAILED"" buat log in. Sumpah, mending pke aplikasi yg lama drpd kayak gini. Tolong dong, jangan malah bikin susah!!! Bukannya adanya aplikasi online untuk mempermudah??? Ini malah lebih susah drpd pesan secara offline 🤦🏻‍♀️🤦🏻‍♀️";1;136
Katanya ada sistem antrian kalo lagi high demand. Tapi kok aplikasiku tampilan waitingnya ga sama kaya yg diupload di IG KAI ya. Cuma tulisan anda sedang berada dlm antrian sedetik abis itu tulisan dah ilang. Padahal dah versi terbaru. Giman ini KAI alhasil ga pernah berhasil dapat tiket kecewa bgtt;2;1
Sumpah makin AMPAS! bgt app ini, ga guna estimasi2an, bukannya berkurang wktnya malah nambah terus ,udah masuk malah sold tiketnya, perbaikin lagi appnya mending pake cara lama ketauan dari pada pembaruan yg sekarang!!!;1;0
Awalnya saya memberi bintang 5 terhadap aplikasi ini, tapi karena seringnya bermasalah pada saat-saat weekend saya memutuskan untuk memberi bintang satu. Koneksi saya stabil, ketika memilih seat selalu tidak bisa terutama utk layanan go show. Harus butuh server atau provider yg seperti apa agar bisa tetap lancar dalam mendapatkan tiket, terutama di jam-jam sibuk?;1;0
beberapa kali pesan selalu gagal di bagian pembayaran, giliran berhasil bayar tiket ngga ada tapi saldo berkurang. sistemnya kacau bgt kalo emang tiket habis harusnya waktu pembayaran ada pemberitahuan dan saldo tetap aman tidak terpotong.;1;19
Setelah di update makin lemot loadingnya, dulu bisa pesen 90 hari sebelum perjalanan tapi sekarang cuma 30 hari sebelum,, makin di update makin merosot pelayanan kai access. Lama-lama malah bikin pusing bukannya tambah ngebantu custo;1;0
riwayat transaksi sering hilang setelah selesai naik ka. bagusan apk yg lama. tolong dibetulkan dong bug nya. makin kesini sering ada notifikasi anda dalam antrian, silahkan tunggu...gitu terus padahal kita bth cepet;1;0
Saya turunkan satu bintang. Kali ini terjadi kembali masalah serupa. Entah ada Bug apa, aplikasi ini membutuhkan resource jaringan yang sangat besar. Dibuktikan saat Saya melakukan aktivitas seperti video streaming, download file besar, dan aktivitas jaringan lainnya berjalan lancar. Tetapi tidak untuk aplikasi ini yang cukup lamban. Bahkan akses pemesanan tiket selalu muncul Timeout. Mohon untuk diperbaiki.;1;39
